text,valor,etiqueta
"b'@campaniita_14 @MrRuiz31 Jajaja, si entend\xc3\x83\xc6\x92\xc3\x82\xc2\xad, adem\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s ganaron, asi que igual eres feliz.'",,
b'Alguien que quiera venir a cuidarme? Es que estoy enfermo Buki d\xc3\x83\xc6\x92\xc3\x82\xc2\xb3nde est\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s?',,
b'@I_mBlanca no hay de que !!! vi que sufrias lo importante es que tuvieras foto',,
b'Tanto para nada chingados!!!! y mi line falle y falle!!!',,
"b'@lili_blend URGE vernos, mugre roji! Pon d\xc3\x83\xc6\x92\xc3\x82\xc2\xada, hora y lugars!! te epssstra\xc3\x83\xc6\x92\xc3\x82\xc2\xb1io! jajaja'",,
"b'Ayer fue #D\xc3\x83\xc6\x92\xc3\x82\xc2\xadadelPeriodista; el recuento: voces calladas, plumas vac\xc3\x83\xc6\x92\xc3\x82\xc2\xadas y testigos mudos que ven la vida pasar'",,
b'@sintonizadosec ya en sinton\xc3\x83\xc6\x92\xc3\x82\xc2\xada con @La_Kathu y @JorgeAugustoV que hayan pasado una hermosa Navidad y a culminar con broche de oro el 2016',,
"b'Si me quiere para coger neta yo no tenia problema en ello, s\xc3\x83\xc6\x92\xc3\x82\xc2\xb3lo que no ten\xc3\x83\xc6\x92\xc3\x82\xc2\xada por qu\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 enamorarme.'",,
"b'@yosoyalexgarza: Paso a desearte un feliz a\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o nuevo 2017 lleno de salud, abundancia y \xc3\x83\xc6\x92\xc3\x82\xc2\xa9xitos. Te mando un fuerte abrazo'",,
b'Llegamos corriendo cre\xc3\x83\xc6\x92\xc3\x82\xc2\xadamos que el autob\xc3\x83\xc6\x92\xc3\x82\xc2\xbas nos dejaba pero mi querido novio no vio bien la hora 22:30 nos vamos ahora si jajaja',,
"b'@lgurria \xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xa1Un mill\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n de gracias, Lau! Tambi\xc3\x83\xc6\x92\xc3\x82\xc2\xa9n para ti y tu familia un a\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o nuevo lleno de bendiciones. Fuerte abrazo de regreso'",,
"b'Cada d\xc3\x83\xc6\x92\xc3\x82\xc2\xada que pasa sin PlayStation Plus es un d\xc3\x83\xc6\x92\xc3\x82\xc2\xada desaprovechado, un d\xc3\x83\xc6\x92\xc3\x82\xc2\xada sin subir de rango en Battelfield por abusar de los newbies'",,
"b'Estoy viendo una pel\xc3\x83\xc6\x92\xc3\x82\xc2\xadcula japonesa y es de unas morras que obvi est\xc3\x83\xc6\x92\xc3\x82\xc2\xa1n uniformadas y peinadas igual, y nom\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s no s\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 qui\xc3\x83\xc6\x92\xc3\x82\xc2\xa9n es quien.'",,
"b'Llega un punto en el que me da miedo encari\xc3\x83\xc6\x92\xc3\x82\xc2\xb1arme con alguien, porque s\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 que tarde o temprano todo va a valer pura verga la vdd'",,
b'No tengo nada hoy para hacer cena y ya es bien tarde para salir a buscar y la neta es que no quiero ir a comerme 10 tacos',,
"b'Como no voy a tener un coraz\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n tan sincero y noble si lo aprend\xc3\x83\xc6\x92\xc3\x82\xc2\xad del mejor hombre del mundo, mi padre! No me gusta verlo triste!'",,
b'HUMANO ESTUPIDO: \xc3\x83\xc6\x92\xc3\x82\xc2\xa1nimo! Que es lunes y se puede poner peor la semana... Es neta cabron!! Es neta que tan pendejo eres...!? #algoandamal',,
"b'Son las 4 de la ma\xc3\x83\xc6\x92\xc3\x82\xc2\xb1ana, volv\xc3\x83\xc6\x92\xc3\x82\xc2\xad del ox y no traigo llaves de mi casa, me caga dormir en el coche, hoy tampoco voy a descansar rico'",,
"b'Se han mostrado las flores en la tierra, el tiempo de la canci\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n ha venido, y en nuestro pa\xc3\x83\xc6\x92\xc3\x82\xc2\xads se ha o\xc3\x83\xc6\x92\xc3\x82\xc2\xaddo la voz de la t\xc3\x83\xc6\x92\xc3\x82\xc2\xb3rtola...Te amo'",,
b'Ay ese @Rahmar_ChefMx es encantador #MasterChefMx',,
b'@Soul_Vedder la mujer empoderada le dicen',,
b'Mi nuevo crush vive lejos porque #2017',,
b'@kyungsoordie el Sulay es real yo lo apruebo',,
"b'Ya no vuelvo a salir, lo jurooo'",,
"b'Hice un horario chido,espero no lo cambien'",,
"b'@eduard_tijerina no soy nada, solo quiero elevar mi autoestima ajaja'",,
b'Como que ya no hay vuelos a mi Chiapas querido?',,
b'Espero verla hoy por que los te extra\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o ya no los aguanto',,
b'Ya me raga\xc3\x83\xc6\x92\xc3\x82\xc2\xb1otiaron por estar platique y platique en el gym. JAJAJA',,
"b'""La \xc3\x83\xc6\x92\xc3\x82\xc2\xbaltima, un ratito , 10 minutos m\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s"" Y ninguna cumplo'",,
b'Falleci\xc3\x83\xc6\x92\xc3\x82\xc2\xb3 el carnicero de la colonia. Los chicharrones de los domingos jam\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s sabr\xc3\x83\xc6\x92\xc3\x82\xc2\xa1n igual #tuitserio',,
"b'@EmiVelazquezG La neta siempre ando en bicicleta, el carro s\xc3\x83\xc6\x92\xc3\x82\xc2\xb3lo lo uso para el trabajo.'",,
b'@arturoelias Ser\xc3\x83\xc6\x92\xc3\x82\xc2\xada bueno comentarle al Ing. Carlos Slim sobre una postulaci\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n a la presidencia de M\xc3\x83\xc6\x92\xc3\x82\xc2\xa9xico.',,
b'Si llegaron los reyes magos a casa pero abrir\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 mi regalo hasta el s\xc3\x83\xc6\x92\xc3\x82\xc2\xa1bado en la tarde.',,
b'@DHzuiga noooo solo tengo que esperar al lunes a que abran m\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s grupos y ya no estar\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 el que quiero',,
"b'@sintonizadosec El a\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o pasado hice una c\xc3\x83\xc6\x92\xc3\x82\xc2\xa1bala y si me funcion\xc3\x83\xc6\x92\xc3\x82\xc2\xb3 jaja, tambi\xc3\x83\xc6\x92\xc3\x82\xc2\xa9n es la fe Me gustar\xc3\x83\xc6\x92\xc3\x82\xc2\xada escuchar #Closer de @TheChainsmokers'",,
"b'vida es eso que pasa mientras estas dormido, hecho un taco, muy calientito entre 5 cobijas. oh siii'",,
b'Tomar una caseta de cobro no reduce el costo de los combustibles las manifestaciones deben de hacerse pac\xc3\x83\xc6\x92\xc3\x82\xc2\xadficamente si afectar a terceros',,
"b'\xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xbfSer\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 que ser\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 muy rudo para reclamar y eresarme? Siempre termino bloqueado en todas las cuentas de servicios, instituciones y gobierno'",,
b'@LunaOlivia #olivialuna1986 En ese a\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o Yo apenas 3a\xc3\x83\xc6\x92\xc3\x82\xc2\xb1itos Pero hoy hace 16...Recibiendo la llegada d mi Bebe! Muy Feliz a\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o nuevo Oli!',,
b'@dubhe_ereksons yo ruego por ser tu amigo de verdad Dubh\xc3\x83\xc6\x92\xc3\x82\xc2\xa9. Ganar y conservar tu confianza por siempre. Gracias por ser y por estar ah\xc3\x83\xc6\x92\xc3\x82\xc2\xad',,
"b'Y es as\xc3\x83\xc6\x92\xc3\x82\xc2\xad... un est\xc3\x83\xc6\x92\xc3\x82\xc2\xbapido error que hoy me aleja de ti sin poderte decir... que me falta el aire, que es insoportable'",,
"b'Quiero ir al festival de navidad de six flags, pero ya se me rompi\xc3\x83\xc6\x92\xc3\x82\xc2\xb3 el huesito de la diversi\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n en juegos mec\xc3\x83\xc6\x92\xc3\x82\xc2\xa1nicos, what do?'",,
b'no tienen puta idea lo dif\xc3\x83\xc6\x92\xc3\x82\xc2\xadciles que fueron las 2 \xc3\x83\xc6\x92\xc3\x82\xc2\xbaltimas horas de mi vida! lo que debe quedar claro es LO VERGA QUE SOY arreglando pedos',,
"b'En verdad quisiera una historia de amor bonita, enamorarme de mi mejor amigo y as\xc3\x83\xc6\x92\xc3\x82\xc2\xad, pero no tengo mejor amigo ni hay amor en mi vida.'",,
"b""Dicen que si le dejas de dar like/love a todo lo que ponen tus ex's te ganas la loteria, y tienes a tu novia contenta (?)""",,
"b'@LMentales1 si, es de \xc3\x83\xc6\x92\xc3\x82\xc2\xa9l. Lo malo es que nunca la grab\xc3\x83\xc6\x92\xc3\x82\xc2\xb3 al cien. Hubiera salido en ""hablemos"" o en ""el karma"" Hubiera sido perfecto'",,
"b'No s\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 que es m\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s triste, haber perdido mis aud\xc3\x83\xc6\x92\xc3\x82\xc2\xadfonos o tener antojo de unas galletas de chocolate, que por cierto, ya no hay. &lt'",,
b'Necesito unas guardas nuevas #misdientesyanosonperfectos',,
b'Me duele la cabeza aiuda',,
b'El chocolate es mi mejor amigo',,
b'Buen show del circo de los espantos',,
b'@ABarriooos en vez de que me defiendas todo mal',,
b'No puedo dormir porque hoy me levante s\xc3\x83\xc6\x92\xc3\x82\xc2\xbaper tarde',,
b'@mariobautista_ Eres el mejor de todo el mundo \xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xbfLo sab\xc3\x83\xc6\x92\xc3\x82\xc2\xadas?',,
b'@pacoblader @anabekoa @hparahombres @jimenaofficial @afri_zavala Para mi el primer lugar se lo lleva la portada de @anabekoa',,
b'@Abiel_Vasquez @FerReyees19 @ElPabloDeVerdad yo igual jeje as\xc3\x83\xc6\x92\xc3\x82\xc2\xad que el viernes les ando diciendo mi horario',,
b'@Megadeth_061 @renzosh Bloquea a la menor provocaci\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n y le contesta medio pesado a sus fans',,
b'Estoy cubierta como tamal con cobertores &amp; sigo teniendo mis pies frios',,
b'@naifdz @naifdz que tienes!!! Yo ya estoy llorando con el pre- 25! jajaja',,
"b'@SalasRaven Yo s\xc3\x83\xc6\x92\xc3\x82\xc2\xb3lo s\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 que es horrible, como pegarle a un ni\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o en silla de ruedas'",,
"b'@ellaeraroja Y el Songs of Leonard Cohen es todav\xc3\x83\xc6\x92\xc3\x82\xc2\xada peor, todos los amantes son extranjeros y desconocidos'",,
"b'Qu\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 triste, ya nada m\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s ma\xc3\x83\xc6\x92\xc3\x82\xc2\xb1ana la rosca y se terminan los pretextos para comer como marranos'",,
"b'@josefe31 Si, hasta Culiac\xc3\x83\xc6\x92\xc3\x82\xc2\xa1n, Sinaloa. Saludos de regreso, un abrazo. Lo mejor para este 2017'",,
"b'@brandon_meza Hola Meza Buenos Diias , espero exito infinito para ti siempre,siempre te apoyo EM todo , c\xc3\x83\xc6\x92\xc3\x82\xc2\xbaidate besiitos'",,
b'Encontrar al Dr. Alexander Zemliak es la misi\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n mas dificil que he tenido en el dia nunca esta en la FCFM',,
b'Puta madre de nada me sirve ir al gimnasio si hay carnitas y tacos dorados para almorzar y ya no hay huevo',,
"b'No los olvido, no quiere incluirlos porque el due\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o no es de su agrado o hubo pedos as\xc3\x83\xc6\x92\xc3\x82\xc2\xad no se puede.'",,
"b'@dariosneijder ya la puse en su lugar a la escuincla esa, en mis tiempos respet\xc3\x83\xc6\x92\xc3\x82\xc2\xa1bamos a los mayores, se est\xc3\x83\xc6\x92\xc3\x82\xc2\xa1n perdiendo los valores'",,
b'Debo terminar esos dibus de sportarobbie la ptm...sino termino antes de a\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o nuevo me voy a frustrar las prioridades que tiene uno...',,
b'Como dice el dicho toma las cosas de qui\xc3\x83\xc6\x92\xc3\x82\xc2\xa9n vienen! Afortunadamente este 2016 aprend\xc3\x83\xc6\x92\xc3\x82\xc2\xad a desear lo bueno y no guardar rencor eso es mejor',,
"b'D\xc3\x83\xc6\x92\xc3\x82\xc2\xadas! Si tus pensamientos no te hacen sentir bien, c\xc3\x83\xc6\x92\xc3\x82\xc2\xa1mbialos. Recuerda: lo malo no puede molestarte a menos q est\xc3\x83\xc6\x92\xc3\x82\xc2\xa9s disponible... Besitos'",,
"b'La vida no es tan mala despu\xc3\x83\xc6\x92\xc3\x82\xc2\xa9s de todo, yo estoy en San Miguel de Allende con mis amigos pasandola bien, no me aguito tanto creo'",,
"b'@pato_tcr Patito!!! Muy feliz cumplea\xc3\x83\xc6\x92\xc3\x82\xc2\xb1os!!! Espero que pases un lindo d\xc3\x83\xc6\x92\xc3\x82\xc2\xada, bendiciones, te mando un fuerte abrazo, ya merito nos vemos'",,
b'Ya sabia que esas veces para jugar no era para eso si no para unirla En Fin Asi es la vidita gamer :v GN tengo mejores amigos que atender',,
"b'Cada que pienso en el 514 la canci\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n de tumba la casa viene a mi mente, c\xc3\x83\xc6\x92\xc3\x82\xc2\xb3mo si fuera el soundtrack de todo mi quinto a\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o. Lo extra\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o.'",,
"b'Si Mario no le regresa el Follow a Andrea, a Ixchel, a naye, a Julietta, m\xc3\x83\xc6\x92\xc3\x82\xc2\xadnimo a una de ellas, me mato muy netase lo merecen ca\xc3\x83\xc6\x92\xc3\x82\xc2\xb1\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n'",,
b'@NabilaBurr Todos queremos lo mismo',,
b'Me urge un buen consuelo',,
b'Esta noche hay un silencio extra\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o',,
b'@SteveOgre nope creo que est\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 planeado para #madewithunity 3.0',,
b'@rihannaspeach mejor de hubieras comprado la de leones negros',,
b'@Indiefferentt Lo bueno fue que saque las rolas pa llorar',,
b'@Indiefferentt eso es peor mejor ya no la escuches mi Lauw',,
b'@hiimily pasaste a un lado de mi changarro y no me pelaste',,
b'@CocaHdz_ No es cierto!!!! No me lo traigas jajaja',,
b'Qu\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 onda con el maldito sue\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o que me carg\xc3\x83\xc6\x92\xc3\x82\xc2\xb3 !!!!',,
b'@jessicafosado Miss you too #miamorts escuchar el sin ti no es lo mismo veeeen!!',,
b'\xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xbf6500 el boleto de Bj\xc3\x83\xc6\x92\xc3\x82\xc2\xb6rk en M\xc3\x83\xc6\x92\xc3\x82\xc2\xa9xico? Por qu\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 dios es tan culero...',,
"b'\xc3\x83\xc6\x92\xc3\x85\xc2\xa1ltimamente sonr\xc3\x83\xc6\x92\xc3\x82\xc2\xado de la nada, juro que no estoy loca, solo son recursos cool'",,
b'@CitlaallySR jajaja pero sigo sin tomar pozol todo mal! Se ve bien coqueto Cachito verdad? Jaja',,
b'No se odian a veces por enojarse de cosas tan absurdas pero a\xc3\x83\xc6\x92\xc3\x82\xc2\xban as\xc3\x83\xc6\x92\xc3\x82\xc2\xad no pueden evitarlo ?',,
b'@_taxista_regio_ @PUMA @_eddtrevino jajaja no le quieren invertir pero bueno a ver como nos va este torneo. Saludos y \xc3\x83\xc6\x92?nimo!',,
"b'No mames. Se borr\xc3\x83\xc6\x92\xc3\x82\xc2\xb3 mi mensaje. Ya empez\xc3\x83\xc6\x92\xc3\x82\xc2\xb3 mal mi 2017... 2018, ya te espero.'",,
"b'Ya no s\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 qu\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 pensar y qu\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 hacer mi abue se pone s\xc3\x83\xc6\x92\xc3\x82\xc2\xbaper hist\xc3\x83\xc6\x92\xc3\x82\xc2\xa9rica, la verdad si me entra miedo'",,
b'\xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xbfQu\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 est\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 sucediendo en la once sur y torrecillas? Llevo escuchando las sirenas desde hace rato y ya me dio miedo #Puebla #Aurrera',,
b'Lunes de usar pijama desde las 6 de la tarde. Si no fuera porque la cena no ha llegado ya estar\xc3\x83\xc6\x92\xc3\x82\xc2\xada dormido',,
"b'Ver el programa kilos mortales es la mejor llamada de atenci\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n para dejar de tragaaaarrrrr... bueno, pero hasta el 2 de enero'",,
"b'Se volvi\xc3\x83\xc6\x92\xc3\x82\xc2\xb3 loco el touch de mi cel, y ya hice el oso 3 veces d\xc3\x83\xc6\x92\xc3\x82\xc2\xa1ndole me gusta a tipas que me caen mal'",,
"b'Era bonito ver ni\xc3\x83\xc6\x92\xc3\x82\xc2\xb1os estrenando sus juguetes en el parque, ya no he visto, creo que ahora solo piden iPads y cosas as\xc3\x83\xc6\x92\xc3\x82\xc2\xad.'",,
"b'No se si porque yo hablo fuerte pienso que los dem\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s me van a hablar igual de fuerte, pero luego me hablan bajito y me desespero'",,
"b'Vaya, hoy me destrozaron con palabras, \xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xbfAlguien a\xc3\x83\xc6\x92\xc3\x82\xc2\xban duda de que la palabra es un arma m\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s filosa que una espada? Buenas noches a todos'",,
"b'Amigas, cuando se tomen fotos con su novio... no dejen que les salga la camiseta interior por encima de la camisa, es muy feo eso.'",,
"b'Encontr\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 un ipod peque\xc3\x83\xc6\x92\xc3\x82\xc2\xb1ito que me traje pq cre\xc3\x83\xc6\x92\xc3\x82\xc2\xad que ya no serv\xc3\x83\xc6\x92\xc3\x82\xc2\xada y no ma, lo conecte y est\xc3\x83\xc6\x92\xc3\x82\xc2\xa1n todas mis canciones de la primaria 100%real'",,
"b'Yo en el INE: -Es que se me hizo poquito tarde -Qu\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 tan tarde? A qu\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 hora era tu cita? -A las 5 -""poquito tarde"" #todomemalesal'",,
"b'No se como elicarles que mi mam\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 es la mejor, y no solo pk ya tiene dinero apartado para mi boleto de Ricky, se la rifa siempre!!!'",,
b'@AxaelDrug puta sorra de mierda',,
b'Pero q buena cheve dios',,
b'Robense Condones en las farmacias pliiisss',,
b'Ya quiero ver a mi mejor amiga',,
b'Otro bello y soleado d\xc3\x83\xc6\x92\xc3\x82\xc2\xada en Guadalajara.',,
"b'Estaba bien bonito el mar, no quiero irme'",,
b'Llevo como 6 d\xc3\x83\xc6\x92\xc3\x82\xc2\xadas seguidos tomando. Ya estoy entablado',,
b'Un mes exacto y siento que fue ayer cuando dije adi\xc3\x83\xc6\x92\xc3\x82\xc2\xb3s',,
b'Quiero conocer a toda la gente chida que me topo por internet',,
b'@pajueIa no tengo idea nada m\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s ped\xc3\x83\xc6\x92\xc3\x82\xc2\xad glitter plateado tornasol bissu en ex\xc3\x83\xc6\x92\xc3\x82\xc2\xb3tica jeje',,
b'Ya no quiero seguir siendo gorda *mete la mano a la bolsa de galletas*',,
"b'@darkomacedo es un dicho , presisamente ""citando"" como todo pasa y no pasa nada'",,
b'Como cuando tu mama haces chilaquiles con huevo pero tu debes ser fiel a tu dieta',,
"b'@lunacano10 \xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xa1FELIZ CUMPLEA\xc3\x83\xc6\x92\xc3\xa2\xe2\x82\xac\xcb\x9cOS, LUNA! Te quiero, y te extra\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o mucho... Espero que vengas pronto'",,
"b'Que feo tener que soportar mi mirada tan \xc3\x83\xc2\xa2\xc3\xa2\xe2\x80\x9a\xc2\xac\xc3\x85\xe2\x80\x9cmira como te miro"". pobre de mi prof'",,
b'Ya van 2 mujeres de mi FB que tienen facciones muy similares a las de Michelle La pinche Michelle',,
"b'Lo m\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s dif\xc3\x83\xc6\x92\xc3\x82\xc2\xadcil de todo esto es aceptar que no est\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s bien, por m\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s fuerte que trates de ser'",,
"b'#NovioAlfa que se da a querer, \xc3\x83\xc6\x92\xc3\x82\xc2\xa9l que te regala Magnums de Almendras, helado H\xc3\x83\xc6\x92\xc3\x82\xc2\xa4agen Dazs de #cholate, y similares #FoodPorn #Foodie'",,
b'@arlenemaciel: Pasando a saludarte y a desearte lo mejor en este a\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o nuevo 2017. Estoy viendo el partido de Cruz Azul',,
"b'El meme de ""sustos que dan gusto"" esta chido, no lo vayan a hacer mierda como todos los memes chidos'",,
"b'#EsteFinDeA\xc3\x83\xc6\x92\xc3\x82\xc2\xb1oYo Aprovechar\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 al m\xc3\x83\xc6\x92\xc3\x82\xc2\xa1ximo a mi familia, ya que para el siguiente es el regreso de la F1 y no podr\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 estar con ellos'",,
"b'Por favor hermanita, no me est\xc3\x83\xc6\x92\xc3\x82\xc2\xa9s presumiendo que estas en yajalon Cenando en Barba roja porque me muero de antojo y yo muy lejos'",,
b'Sido los momentos m\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s felices de toda mi vida Las bandas a veces no ven el alcance de su m\xc3\x83\xc6\x92\xc3\x82\xc2\xbasica en mortales e insignificantes como yo',,
"b'unos creen que perd\xc3\x83\xc6\x92\xc3\x82\xc2\xad mi tiempo este semestre porque no estudie, no trabaje ni lei, yo creo que no mames que buen semestre, refrescante'",,
"b'@alexcasasv_ Me imagino lo incre\xc3\x83\xc6\x92\xc3\x82\xc2\xadble que est\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 el video me duele no verlo, pero si no se puede ni modo \xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xbfNo se podr\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 en otro lado? \xc3\x83\xc2\xb0\xc3\x85\xc2\xb8\xc3\x82\xc2\xa4\xc3\xa2\xe2\x82\xac?'",,
"b'Personas que se dan lujo de plantarme: alba\xc3\x83\xc6\x92\xc3\x82\xc2\xb1iles, plomeros, herreros, y ni me enojo, al contrario, les digo: no se preocupen...'",,
b'Y suena Have You Ever Seen The Rain de fondo mientras me termino mi \xc3\x83\xc6\x92\xc3\x82\xc2\xbaltimo gin en un bar en el centro de Huatulco. Hoy fue un gran d\xc3\x83\xc6\x92\xc3\x82\xc2\xada',,
"b'Bienvenido Oto\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o!!!! Excelente jueves mundo,mundial!!!! A comenzar el d\xc3\x83\xc6\x92\xc3\x82\xc2\xada con toda la actitud positiva.... A darle a la chamba..'",,
"b'Me gusta ser la primera en llegar por que as\xc3\x83\xc6\x92\xc3\x82\xc2\xad la gente me busca a mi, y no al rev\xc3\x83\xc6\x92\xc3\x82\xc2\xa9s, por que estoy ciega y nunca encuentro a las personas'",,
b'Esto es muy triste #FuerzaChapecoense',,
b'Y nos vamos de nuevo',,
b'@PaulinMedina felizmente desbloqueado y libre de plomo',,
b'@luucyavalos c\xc3\x83\xc6\x92\xc3\x82\xc2\xa1llate pero tengo ojos verdes. Bye',,
b'Ha ba\xc3\x83\xc6\x92\xc3\x82\xc2\xb1arnos para el \xc3\x83\xc6\x92\xc3\x82\xc2\xbaltimo paseo del fin',,
b'@caligulacanela muy feliz a\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o!!!... Un abrazo',,
"b'@celiaeadamehr quiero m\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s brownies, son los mejores que he probado'",,
b'O de malas decisiones cuando el tambi\xc3\x83\xc6\x92\xc3\x82\xc2\xa9n era parte del gobierno @vickrpb @JoseAMeadeK',,
"b'Sigo puras cuentas de borrachos o marihuanos, es algo ir\xc3\x83\xc6\x92\xc3\x82\xc2\xb3nico.'",,
"b'@albric_x4 tienes que venir a mi casa, mi habitaci\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n necesita tu sireno toque'",,
b'Como cuando el globo se atora en el cable de alta tension odio enero',,
b'@Daanikmichell ojala vengas a.disfrutar la feria de.leon Gto es de.las.mejores en M\xc3\x83\xc6\x92\xc3\x82\xc2\xa9xico si vienes yo.te invito',,
b'Extra\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o mucho a ethaan!!! Ni le he podido dar su regalo de navidad',,
"b'#En2017MePropongo Seguir siendo una excelente madre, mejorar cada d\xc3\x83\xc6\x92\xc3\x82\xc2\xada como persona y nunca renunciar a mis sue\xc3\x83\xc6\x92\xc3\x82\xc2\xb1os'",,
"b'Mis pap\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s no quieren que vea los regalos de Reyes POR QU\xc3\x83\xc6\x92\xc3\xa2\xe2\x82\xac\xc2\xb0 NO HAY, NO EXISTEN!'",,
b'ay chicos hoy tengo que armarla de pedo dos (2) veces pero la neta no tengo ganas',,
"b'@JCNajeraOficial: Paso a desearle un feliz a\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o nuevo 2017 lleno de salud, abundancia y \xc3\x83\xc6\x92\xc3\x82\xc2\xa9xitos. Todo lo mejor'",,
b'@manetuits @cachecrown ya mejor ve directo al grano Torillo!!! Jajajaja du asunto empieza con D y termina en....',,
"b'@Dragones_5h Sii se notaba mas cercan\xc3\x83\xc6\x92\xc3\x82\xc2\xada con Camila, y si es asi qe bueno,asi Camila tendr\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 mas apoyo!!'",,
"b'Mi hermano me quito mi gorra, pens\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 que la hab\xc3\x83\xc6\x92\xc3\x82\xc2\xada recuperado por que mi t\xc3\x83\xc6\x92\xc3\x82\xc2\xado me la hab\xc3\x83\xc6\x92\xc3\x82\xc2\xada devuelto pero pos llorading'",,
"b'Soy Maestra de Fitness y gan\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 el Primer Lugar, Fui #1 en Fisicoculturismo, Soy Periodista de la F1 Y UFC y practico Esgrima'",,
